RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M09;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M08;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M07;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M06;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M05;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M04;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M03;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M02;""
Total;Oceanía ;Islas Salomón;Balears, Illes;Duración media de los viajes;2022M01;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M12;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M11;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M10;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M09;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M08;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M07;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M06;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M05;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M04;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M03;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M02;""
Total;Oceanía ;Islas Salomón;Canarias;Turistas;2022M01;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M12;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M11;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M10;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M09;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M08;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M07;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M06;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M05;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M04;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M03;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M02;""
Total;Oceanía ;Islas Salomón;Canarias;Pernoctaciones;2022M01;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M12;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M11;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M10;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M09;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M08;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M07;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M06;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M05;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M04;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M03;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M02;""
Total;Oceanía ;Islas Salomón;Canarias;Duración media de los viajes;2022M01;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M12;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M11;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M10;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M09;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M08;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M07;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M06;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M05;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M04;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M03;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M02;""
Total;Oceanía ;Kiribati;Balears, Illes;Turistas;2022M01;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M12;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M11;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M10;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M09;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M08;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M07;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M06;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M05;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M04;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M03;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M02;""
Total;Oceanía ;Kiribati;Balears, Illes;Pernoctaciones;2022M01;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M12;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M11;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M10;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M09;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M08;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M07;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M06;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M05;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M04;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M03;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M02;""
Total;Oceanía ;Kiribati;Balears, Illes;Duración media de los viajes;2022M01;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M12;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M11;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M10;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M09;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M08;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M07;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M06;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M05;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M04;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M03;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M02;""
Total;Oceanía ;Kiribati;Canarias;Turistas;2022M01;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M12;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M11;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M10;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M09;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M08;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M07;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M06;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M05;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M04;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M03;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M02;""
Total;Oceanía ;Kiribati;Canarias;Pernoctaciones;2022M01;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M12;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M11;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M10;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M09;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M08;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M07;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M06;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M05;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M04;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M03;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M02;""
Total;Oceanía ;Kiribati;Canarias;Duración media de los viajes;2022M01;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M12;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M11;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M10;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M09;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M08;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M07;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M06;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M05;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M04;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M03;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M02;""
Total;Oceanía ;Micronesia;Balears, Illes;Turistas;2022M01;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M12;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M11;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M10;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M09;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M08;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M07;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M06;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M05;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M04;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M03;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M02;""
Total;Oceanía ;Micronesia;Balears, Illes;Pernoctaciones;2022M01;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M12;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M11;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M10;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M09;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M08;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M07;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M06;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M05;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M04;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M03;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M02;""
Total;Oceanía ;Micronesia;Balears, Illes;Duración media de los viajes;2022M01;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M12;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M11;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M10;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M09;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M08;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M07;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M06;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M05;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M04;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M03;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M02;""
Total;Oceanía ;Micronesia;Canarias;Turistas;2022M01;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M12;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M11;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M10;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M09;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M08;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M07;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M06;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M05;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M04;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M03;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M02;""
Total;Oceanía ;Micronesia;Canarias;Pernoctaciones;2022M01;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M12;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M11;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M10;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M09;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M08;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M07;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M06;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M05;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M04;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M03;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M02;""
Total;Oceanía ;Micronesia;Canarias;Duración media de los viajes;2022M01;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M12;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M11;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M10;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M09;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M08;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M07;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M06;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M05;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M04;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M03;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M02;""
Total;Oceanía ;Nauru;Balears, Illes;Turistas;2022M01;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M12;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M11;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M10;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M09;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M08;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M07;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M06;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M05;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M04;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M03;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M02;""
Total;Oceanía ;Nauru;Balears, Illes;Pernoctaciones;2022M01;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M12;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M11;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M10;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M09;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M08;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M07;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M06;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M05;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M04;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M03;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M02;""
Total;Oceanía ;Nauru;Balears, Illes;Duración media de los viajes;2022M01;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M12;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M11;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M10;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M09;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M08;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M07;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M06;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M05;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M04;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M03;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M02;""
Total;Oceanía ;Nauru;Canarias;Turistas;2022M01;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M12;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M11;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M10;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M09;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M08;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M07;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M06;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M05;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M04;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M03;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M02;""
Total;Oceanía ;Nauru;Canarias;Pernoctaciones;2022M01;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M12;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M11;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M10;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M09;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M08;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M07;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M06;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M05;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M04;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M03;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M02;""
Total;Oceanía ;Nauru;Canarias;Duración media de los viajes;2022M01;""
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M12;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M11;63
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M10;196
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M09;261
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M08;373
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M07;507
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M06;310
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M05;142
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M04;78
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M03;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M02;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Turistas;2022M01;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M12;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M11;548
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M10;1.294
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M09;1.958
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M08;2.798
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M07;4.005
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M06;2.232
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M05;1.179
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M04;562
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M03;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M02;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Pernoctaciones;2022M01;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M12;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M11;8,7
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M10;6,6
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M09;7,5
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M08;7,5
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M07;7,9
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M06;7,2
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M05;8,3
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M04;7,2
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M03;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M02;.
Total;Oceanía ;Nueva Zelanda;Balears, Illes;Duración media de los viajes;2022M01;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M12;85
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M11;39
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M10;60
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M09;61
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M08;36
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M07;72
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M06;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M05;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M04;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M03;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M02;.
Total;Oceanía ;Nueva Zelanda;Canarias;Turistas;2022M01;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M12;623
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M11;259
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M10;393
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M09;459
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M08;315
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M07;515
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M06;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M05;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M04;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M03;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M02;.
Total;Oceanía ;Nueva Zelanda;Canarias;Pernoctaciones;2022M01;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M12;7,3
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M11;6,6
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M10;6,6
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M09;7,5
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M08;8,8
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M07;7,2
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M06;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M05;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M04;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M03;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M02;.
Total;Oceanía ;Nueva Zelanda;Canarias;Duración media de los viajes;2022M01;.
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M12;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M11;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M10;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M09;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M08;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M07;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M06;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M05;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M04;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M03;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M02;""
Total;Oceanía ;Palaos;Balears, Illes;Turistas;2022M01;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M12;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M11;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M10;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M09;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M08;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M07;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M06;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M05;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M04;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M03;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M02;""
Total;Oceanía ;Palaos;Balears, Illes;Pernoctaciones;2022M01;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M12;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M11;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M10;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M09;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M08;""
Total;Oceanía ;Palaos;Balears, Illes;Duración media de los viajes;2022M07;""
